Date,Recession,GDP,Unemployment,HousingStarts,CPI,DowJones,NASDAQ,SP500,VehicleSales,RealHPI,NominalHPI
10/1/1941,,,,,15.3,,,,,,
11/1/1941,,,,,15.4,,,,,,
12/1/1941,,,,,15.5,,,,,,
1/1/1942,,,,,15.7,,,,,68.50282683,5.026310176
2/1/1942,,,,,15.8,,,,,,
3/1/1942,,,,,16,,,,,,
4/1/1942,,,,,16.1,,,,,,
5/1/1942,,,,,16.3,,,,,,
6/1/1942,,,,,16.3,,,,,,
7/1/1942,,,,,16.4,,,,,,
8/1/1942,,,,,16.5,,,,,,
9/1/1942,,,,,16.5,,,,,,
10/1/1942,,,,,16.7,,,,,,
11/1/1942,,,,,16.8,,,,,,
12/1/1942,,,,,16.9,,,,,,
1/1/1943,,,,,16.9,,,,,70.9229742,5.601634705
2/1/1943,,,,,16.9,,,,,,
3/1/1943,,,,,17.2,,,,,,
4/1/1943,,,,,17.4,,,,,,
5/1/1943,,,,,17.5,,,,,,
6/1/1943,,,,,17.5,,,,,,
7/1/1943,,,,,17.4,,,,,,
8/1/1943,,,,,17.3,,,,,,
9/1/1943,,,,,17.4,,,,,,
10/1/1943,,,,,17.4,,,,,,
11/1/1943,,,,,17.4,,,,,,
12/1/1943,,,,,17.4,,,,,,
1/1/1944,,,,,17.4,,,,,80.30899579,6.530622547
2/1/1944,,,,,17.4,,,,,,
3/1/1944,,,,,17.4,,,,,,
4/1/1944,,,,,17.5,,,,,,
5/1/1944,,,,,17.5,,,,,,
6/1/1944,,,,,17.6,,,,,,
7/1/1944,,,,,17.7,,,,,,
8/1/1944,,,,,17.7,,,,,,
9/1/1944,,,,,17.7,,,,,,
10/1/1944,,,,,17.7,,,,,,
11/1/1944,,,,,17.7,,,,,,
12/1/1944,,,,,17.8,,,,,,
1/1/1945,,,,,17.8,,,,,87.75004612,7.299758551
2/1/1945,1,,,,17.8,,,,,,
3/1/1945,1,,,,17.8,,,,,,
4/1/1945,1,,,,17.8,,,,,,
5/1/1945,1,,,,17.9,,,,,,
6/1/1945,1,,,,18.1,,,,,,
7/1/1945,1,,,,18.1,,,,,,
8/1/1945,1,,,,18.1,,,,,,
9/1/1945,1,,,,18.1,,,,,,
10/1/1945,1,,,,18.1,,,,,,
11/1/1945,,,,,18.1,,,,,,
12/1/1945,,,,,18.2,,,,,,
1/1/1946,,,,,18.2,,,,,106.5058955,9.059123412
2/1/1946,,,,,18.1,,,,,,
3/1/1946,,,,,18.3,,,,,,
4/1/1946,,,,,18.4,,,,,,
5/1/1946,,,,,18.5,,,,,,
6/1/1946,,,,,18.7,,,,,,
7/1/1946,,,,,19.8,,,,,,
8/1/1946,,,,,20.2,,,,,,
9/1/1946,,,,,20.4,,,,,,
10/1/1946,,,,,20.8,,,,,,
11/1/1946,,,,,21.3,,,,,,
12/1/1946,,,,,21.5,,,,,,
1/1/1947,,243.2,,,21.5,,,,,109.3296707,10.98544464
2/1/1947,,,,,21.5,,,,,,
3/1/1947,,,,,21.9,,,,,,
4/1/1947,,246,,,21.9,,,,,,
5/1/1947,,,,,21.9,,,,,,
6/1/1947,,,,,22,,,,,,
7/1/1947,,249.6,,,22.2,,,,,,
8/1/1947,,,,,22.5,,,,,,
9/1/1947,,,,,23,,,,,,
10/1/1947,,259.7,,,23,,,,,,
11/1/1947,,,,,23.1,,,,,,
12/1/1947,,,,,23.4,,,,,,
1/1/1948,,265.7,3.4,,23.7,,,,,101.2225795,11.21158171
2/1/1948,,,3.8,,23.5,,,,,,
3/1/1948,,,4,,23.4,,,,,,
4/1/1948,,272.6,3.9,,23.8,,,,,,
5/1/1948,,,3.5,,23.9,,,,,,
6/1/1948,,,3.6,,24.1,,,,,,
7/1/1948,,279.2,3.6,,24.4,,,,,,
8/1/1948,,,3.9,,24.5,,,,,,
9/1/1948,,,3.8,,24.5,,,,,,
10/1/1948,,280.4,3.7,,24.4,,,,,,
11/1/1948,1,,3.8,,24.2,,,,,,
12/1/1948,1,,4,,24.1,,,,,,
1/1/1949,1,275,4.3,,24,,,,,100.0466076,11.22159909
2/1/1949,1,,4.7,,23.8,,,,,,
3/1/1949,1,,5,,23.8,,,,,,
4/1/1949,1,271.4,5.3,,23.9,,,,,,
5/1/1949,1,,6.1,,23.8,,,,,,
6/1/1949,1,,6.2,,23.9,,,,,,
7/1/1949,1,272.9,6.7,,23.7,,,,,,
8/1/1949,1,,6.8,,23.8,,,,,,
9/1/1949,1,,6.6,,23.9,,,,,,
10/1/1949,1,270.6,7.9,,23.7,,,,,,
11/1/1949,,,6.4,,23.8,,,,,,
12/1/1949,,,6.6,,23.6,,,,,,
1/1/1950,,280.8,6.5,,23.5,,,17.049999,,105.8948393,11.63010934
2/1/1950,,,6.4,,23.5,,,17.219999,,,
3/1/1950,,,6.3,,23.6,,,17.290001,,,
4/1/1950,,290.4,5.8,,23.6,,,18.07,,,
5/1/1950,,,5.5,,23.7,,,18.780001,,,
6/1/1950,,,5.4,,23.8,,,17.690001,,,
7/1/1950,,308.2,5,,24.1,,,17.84,,,
8/1/1950,,,4.5,,24.3,,,18.42,,,
9/1/1950,,,4.4,,24.4,,,19.450001,,,
10/1/1950,,319.9,4.2,,24.6,,,19.530001,,,
11/1/1950,,,4.2,,24.7,,,19.51,,,
12/1/1950,,,4.3,,25,,,20.41,,,
1/1/1951,,336,3.7,,25.4,,,21.66,,103.8986687,12.33345743
2/1/1951,,,3.4,,25.7,,,21.799999,,,
3/1/1951,,,3.4,,25.8,,,21.4,,,
4/1/1951,,344.1,3.1,,25.8,,,22.43,,,
5/1/1951,,,3,,25.9,,,21.52,,,
6/1/1951,,,3.2,,25.9,,,20.959999,,,
7/1/1951,,351.4,3.1,,25.9,,,22.4,,,
8/1/1951,,,3.1,,25.9,,,23.280001,,,
9/1/1951,,,3.3,,26.1,,,23.26,,,
10/1/1951,,356.2,3.5,,26.2,,,22.940001,,,
11/1/1951,,,3.5,,26.4,,,22.879999,,,
12/1/1951,,,3.1,,26.5,,,23.77,,,
1/1/1952,,359.8,3.2,,26.5,,,24.139999,,103.9743275,12.87695369
2/1/1952,,,3.1,,26.3,,,23.26,,,
3/1/1952,,,2.9,,26.3,,,24.370001,,,
4/1/1952,,361,2.9,,26.4,,,23.32,,,
5/1/1952,,,3,,26.4,,,23.860001,,,
6/1/1952,,,3,,26.5,,,24.959999,,,
7/1/1952,,367.7,3.2,,26.7,,,25.4,,,
8/1/1952,,,3.4,,26.7,,,25.030001,,,
9/1/1952,,,3.1,,26.7,,,24.540001,,,
10/1/1952,,380.8,3,,26.7,,,24.52,,,
11/1/1952,,,2.8,,26.7,,,25.66,,,
12/1/1952,,,2.7,,26.7,,,26.57,,,
1/1/1953,,388,2.9,,26.6,,,26.379999,,114.7133093,14.26056016
2/1/1953,,,2.6,,26.5,,,25.9,,115.1461897,14.26056016
3/1/1953,,,2.6,,26.6,,,25.290001,,114.7133093,14.26056016
4/1/1953,,391.7,2.7,,26.6,,,24.620001,,114.9797746,14.29368573
5/1/1953,,,2.5,,26.7,,,24.540001,,114.6818724,14.31024852
6/1/1953,,,2.5,,26.8,,,24.139999,,114.2539549,14.31024852
7/1/1953,1,391.2,2.6,,26.8,,,24.75,,114.5184317,14.3433741
8/1/1953,1,,2.7,,26.9,,,23.32,,114.2244594,14.35993688
9/1/1953,1,,2.9,,26.9,,,23.35,,114.3562062,14.37649967
10/1/1953,1,386,3.1,,27,,,24.540001,,113.9326647,14.37649967
11/1/1953,1,,3.5,,26.9,,,24.76,,114.2244594,14.35993688
12/1/1953,1,,4.5,,26.9,,,24.809999,,114.2244594,14.35993688
1/1/1954,1,385.3,4.9,,26.9,,,26.08,,114.2244594,14.35993688
2/1/1954,1,,5.2,,26.9,,,26.15,,114.3562062,14.37649967
3/1/1954,1,,5.7,,26.9,,,26.940001,,114.3562062,14.37649967
4/1/1954,1,386.1,5.9,,26.8,,,28.26,,114.6506701,14.35993688
5/1/1954,1,,5.9,,26.9,,,29.190001,,114.2244594,14.35993688
6/1/1954,,,5.6,,26.9,,,29.209999,,114.3562062,14.37649967
7/1/1954,,391,5.8,,26.9,,,30.879999,,114.7514465,14.42618803
8/1/1954,,,6,,26.9,,,29.83,,115.0149401,14.45931361
9/1/1954,,,6.1,,26.8,,,32.310001,,115.708577,14.49243918
10/1/1954,,399.7,5.7,,26.8,,,31.68,,115.5763387,14.4758764
11/1/1954,,,5.3,,26.8,,,34.240002,,115.5763387,14.4758764
12/1/1954,,,5,,26.7,,,35.98,,116.1419425,14.49243918
1/1/1955,,413.1,4.9,,26.7,,,36.630001,,116.2746762,14.50900197
2/1/1955,,,4.7,,26.7,,,36.759998,,115.8764752,14.45931361
3/1/1955,,,4.6,,26.7,,,36.580002,,115.6110079,14.42618803
4/1/1955,,421.5,4.7,,26.7,,,37.959999,,114.9473397,14.3433741
5/1/1955,,,4.3,,26.7,,,37.91,,114.9473397,14.3433741
6/1/1955,,,4.2,,26.7,,,41.029999,,115.4782743,14.40962525
7/1/1955,,430.2,4,,26.8,,,43.52,,115.4441003,14.45931361
8/1/1955,,,4.2,,26.8,,,43.18,,116.1052922,14.54212755
9/1/1955,,,4.1,,26.9,,,43.669998,,115.9371675,14.57525312
10/1/1955,,437.1,4.3,,26.9,,,42.34,,115.8054208,14.55869034
11/1/1955,,,4.2,,26.9,,,45.509998,,115.5419272,14.52556476
12/1/1955,,,4.2,,26.8,,,45.48,,115.708577,14.49243918
1/1/1956,,439.7,4,,26.8,,,43.82,,115.4441003,14.45931361
2/1/1956,,,3.9,,26.8,,,45.34,,115.0473852,14.40962525
3/1/1956,,,4.2,,26.8,,,48.48,,114.6506701,14.35993688
4/1/1956,,446,4,,26.9,,,48.380001,,113.6974723,14.29368573
5/1/1956,,,4.3,,27,,,45.200001,,113.4076293,14.31024852
6/1/1956,,,4.3,,27.2,,,46.970001,,113.7463929,14.45931361
7/1/1956,,451.2,4.4,,27.4,,,49.389999,,113.8215258,14.57525312
8/1/1956,,,4.1,,27.3,,,47.509998,,115.017353,14.67462985
9/1/1956,,,3.9,,27.4,,,45.349998,,114.468239,14.65806706
10/1/1956,,460.5,3.9,,27.5,,,45.580002,,113.9231186,14.64150427
11/1/1956,,,4.3,,27.5,,,45.080002,,113.665374,14.6083787
12/1/1956,,,4.2,,27.6,,,46.669998,,113.3819483,14.62494149
1/1/1957,,469.8,4.2,,27.6,,,44.720001,,113.7671644,14.67462985
2/1/1957,,,3.9,,27.7,,,43.259998,,114.3799872,14.80713215
3/1/1957,,,3.7,,27.8,,,44.110001,,113.9685484,14.80713215
4/1/1957,,472,3.9,,27.9,,,45.740002,,114.322207,14.90650888
5/1/1957,,,4.1,,28,,,47.43,,114.2936265,14.95619724
6/1/1957,,,4.3,,28.1,,,47.369999,,113.5085258,14.90650888
7/1/1957,,479.5,4.2,,28.3,,,47.91,,112.7063454,14.90650888
8/1/1957,1,,4.1,,28.3,,,45.220001,,112.7063454,14.90650888
9/1/1957,1,,4.4,,28.3,,,42.419998,,113.0820332,14.95619724
10/1/1957,1,474.9,4.5,,28.3,,,41.060001,,113.7081796,15.03901118
11/1/1957,1,,5.1,,28.4,,,41.720001,,113.3077987,15.03901118
12/1/1957,1,,5.2,,28.4,,,39.990002,,113.1830104,15.02244839
1/1/1958,1,467.5,5.8,,28.6,,,41.700001,,112.5154365,15.03901118
2/1/1958,1,,6.4,,28.6,,,40.84,,112.5154365,15.03901118
3/1/1958,1,,6.7,,28.8,,,42.099998,,112.7185205,15.17151348
4/1/1958,1,472,7.4,,28.9,,,43.439999,,112.5737497,15.20463905
5/1/1958,,,7.4,,28.9,,,44.09,,112.8190084,15.23776463
6/1/1958,,,7.3,,28.9,,,45.240002,,112.2058616,15.15495069
7/1/1958,,485.8,7.5,,29,,,47.189999,,111.8189449,15.15495069
8/1/1958,,,7.4,,28.9,,,47.75,,112.0832323,15.1383879
9/1/1958,,,7.1,,28.9,,,50.060001,,111.7153442,15.08869954
10/1/1958,,499.6,6.7,,28.9,,,51.330002,,111.5927149,15.07213675
11/1/1958,,,6.2,,29,,,52.48,,111.4523254,15.10526233
12/1/1958,,,6.2,,28.9,,,55.209999,,111.9606029,15.12182512
1/1/1959,,510.3,6,,29,,,55.450001,,111.3301189,15.08869954
2/1/1959,,,5.9,,28.9,,,55.41,,111.5927149,15.07213675
3/1/1959,,,5.6,,28.9,,,55.439999,,111.5927149,15.07213675
4/1/1959,,522.7,5.2,,29,,,57.59,,111.2079124,15.07213675
5/1/1959,,,5.1,,29,,,58.68,,111.6967384,15.1383879
6/1/1959,,,5,,29.1,,,58.470001,,111.3129008,15.1383879
7/1/1959,,525,5.1,,29.2,,,60.509998,,110.5675838,15.08869954
8/1/1959,,,5.2,,29.2,,,59.599998,,110.4462144,15.07213675
9/1/1959,,,5.5,,29.3,,,56.880001,,110.3111753,15.10526233
10/1/1959,,528.6,5.7,,29.4,,,57.52,,110.5386863,15.18807627
11/1/1959,,,5.8,,29.4,,,58.279999,,110.6592302,15.20463905
12/1/1959,,,5.3,,29.4,,,59.889999,,110.1770549,15.1383879
1/1/1960,,542.6,5.2,,29.3,,,55.610001,,110.9159515,15.18807627
2/1/1960,,,4.8,,29.4,,,56.119999,,110.5386863,15.18807627
3/1/1960,,,5.4,,29.4,,,55.34,,110.5386863,15.18807627
4/1/1960,1,541.1,5.2,,29.5,,,54.369999,,110.1639789,15.18807627
5/1/1960,1,,5.1,,29.5,,,55.830002,,109.9237085,15.15495069
6/1/1960,1,,5.4,,29.6,,,56.919998,,109.312886,15.12182512
