Headspace UserId,Pack Category,Pack Name,Session Name,Completion Date,Completion Platform
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics,Session 1,2017-01-26 13:12:36,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics,Session 2,2017-01-27 13:24:42,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics,Session 3,2017-01-29 14:59:06,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics,Session 4,2017-01-31 12:56:09,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics,Session 5,2017-02-03 13:00:05,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics,Session 6,2017-02-04 14:12:22,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics,Session 7,2017-02-06 13:26:28,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics,Session 8,2017-02-08 13:53:34,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics,Session 9,2017-02-09 13:31:56,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics,Session 10,2017-02-11 14:08:43,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics 2,Session 1,2017-02-14 13:09:16,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics 2,Session 2,2017-02-16 13:12:55,
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Sleeping,Sleeping,2017-02-17 05:05:24,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics 2,Session 3,2017-02-17 13:11:52,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics 2,Session 4,2017-02-20 13:26:16,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics 2,Session 5,2017-02-21 13:38:31,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics 2,Session 6,2017-02-23 13:58:49,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics 2,Session 7,2017-02-27 14:18:10,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics 2,Session 8,2017-02-28 14:46:58,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics 2,Session 9,2017-03-01 13:39:18,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics 2,Session 10,2017-03-03 13:16:29,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics 3,Session 1,2017-03-04 13:45:02,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics 3,Session 2,2017-03-06 13:04:23,
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Sleeping,Sleeping,2017-03-07 05:03:02,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics 3,Session 3,2017-03-07 13:23:13,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics 3,Session 4,2017-03-09 13:38:05,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics 3,Session 5,2017-03-10 13:24:39,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics 3,Session 6,2017-03-13 12:25:10,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics 3,Session 7,2017-03-14 14:57:22,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics 3,Session 8,2017-03-15 12:36:53,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics 3,Session 9,2017-03-16 14:12:00,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Basics 3,Session 10,2017-03-17 12:32:50,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Focus,Session 1,2017-05-01 14:10:37,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Focus,Session 2,2017-05-02 13:36:33,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Focus,Session 3,2017-05-04 14:13:35,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Focus,Session 4,2017-05-09 12:14:51,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Focus,Session 5,2017-05-12 14:06:23,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Focus,Session 6,2017-05-15 12:35:17,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Focus,Session 7,2017-05-17 13:56:17,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Focus,Session 8,2017-05-19 13:20:08,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Focus,Session 9,2017-05-20 16:50:36,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Focus,Session 10,2017-05-23 12:55:38,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Happiness,Session 1,2017-05-24 13:52:17,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Happiness,Session 2,2017-05-25 13:40:24,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Happiness,Session 3,2017-05-28 14:09:58,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Happiness,Session 4,2017-05-30 13:48:44,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Happiness,Session 5,2017-05-31 13:35:37,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Happiness,Session 6,2017-06-05 13:59:13,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Happiness,Session 7,2017-06-06 13:58:55,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Happiness,Session 8,2017-06-09 13:26:50,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Happiness,Session 9,2017-06-13 13:32:53,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Happiness,Session 10,2017-06-14 13:44:02,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Restlessness,Session 1,2017-06-20 12:38:37,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Restlessness,Session 2,2017-06-23 18:36:49,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Restlessness,Session 3,2017-06-27 18:37:40,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Restlessness,Session 4,2017-07-04 13:44:31,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Restlessness,Session 5,2017-07-05 14:17:48,
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Restlessness,Session 6,2017-07-06 12:30:16,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Restlessness,Session 7,2017-07-07 12:52:19,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Restlessness,Session 8,2017-07-08 13:17:21,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Restlessness,Session 9,2017-07-14 02:38:26,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Sleeping,Sleeping,2017-07-15 03:43:13,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Restlessness,Session 10,2017-07-15 12:42:48,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Patience,Session 1,2017-07-16 21:11:41,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Patience,Session 2,2017-07-19 13:20:19,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Patience,Session 3,2017-07-20 12:53:04,ANDROID
HSUSER_RQZSRPKAAWOWY30R,MINIS,Restore,Restore,2017-07-20 19:07:44,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Patience,Session 4,2017-07-21 13:19:44,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Patience,Session 5,2017-07-22 15:03:47,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Patience,Session 6,2017-07-23 16:14:54,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Patience,Session 7,2017-07-24 13:47:20,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Patience,Session 8,2017-07-25 14:11:29,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Patience,Session 9,2017-07-26 17:59:29,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Patience,Session 10,2017-07-27 13:34:37,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Acceptance,Session 1,2017-07-28 12:27:46,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Acceptance,Session 2,2017-07-31 14:47:40,ANDROID
HSUSER_RQZSRPKAAWOWY30R,MINIS,Refresh,Refresh,2017-07-31 21:50:25,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Acceptance,Session 3,2017-08-01 14:43:52,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Sleeping,Sleeping,2017-08-03 02:56:23,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Acceptance,Session 4,2017-08-03 12:42:46,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Acceptance,Session 5,2017-08-04 14:28:03,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Acceptance,Session 6,2017-08-05 14:08:51,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Acceptance,Session 7,2017-08-06 19:44:09,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Acceptance,Session 8,2017-08-07 14:56:38,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Acceptance,Session 9,2017-08-08 13:44:44,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Acceptance,Session 10,2017-08-09 12:43:16,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Appreciation,Session 1,2017-08-10 12:49:09,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Appreciation,Session 2,2017-08-11 13:22:59,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Appreciation,Session 3,2017-08-12 15:29:11,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Sleeping,Sleeping,2017-08-13 04:54:37,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Appreciation,Session 4,2017-08-13 14:11:34,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Appreciation,Session 5,2017-08-14 17:47:58,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Appreciation,Session 6,2017-08-15 14:03:00,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Appreciation,Session 7,2017-08-16 13:52:14,ANDROID
HSUSER_RQZSRPKAAWOWY30R,MINIS,Restore,Restore,2017-08-16 19:45:27,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Appreciation,Session 8,2017-08-17 13:20:17,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,SOS 4,SOS 4,2017-08-18 04:45:49,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Appreciation,Session 9,2017-08-18 12:59:56,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Recovery,Session 1,2017-08-20 01:24:38,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Recovery,Session 2,2017-08-21 03:20:26,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Recovery,Session 3,2017-08-21 13:44:00,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Recovery,Session 4,2017-08-22 12:55:09,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Appreciation,Session 10,2017-08-23 13:33:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Recovery,Session 5,2017-08-24 13:11:25,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Recovery,Session 6,2017-08-25 12:53:57,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Guided,Guided,2017-08-26 18:50:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Recovery,Session 7,2017-08-28 02:31:30,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Recovery,Session 8,2017-08-28 12:56:37,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Recovery,Session 9,2017-08-29 13:04:43,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Recovery,Session 10,2017-08-30 13:41:32,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Level 1,Session 1,2017-08-31 13:12:26,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Level 1,Session 2,2017-09-01 13:23:16,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Level 1,Session 3,2017-09-02 22:34:29,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Level 1,Session 4,2017-09-03 19:26:32,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Level 1,Session 5,2017-09-04 16:54:35,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Level 1,Session 6,2017-09-05 13:52:08,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Level 1,Session 7,2017-09-06 13:10:44,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Level 1,Session 8,2017-09-07 14:19:34,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Level 1,Session 9,2017-09-08 12:37:05,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Level 1,Session 10,2017-09-09 14:31:44,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Productivity,Session 1,2017-09-10 15:17:23,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Productivity,Session 2,2017-09-11 12:38:18,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Productivity,Session 3,2017-09-12 13:45:37,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Productivity,Session 4,2017-09-13 13:51:13,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Productivity,Session 5,2017-09-14 13:18:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Productivity,Session 6,2017-09-15 12:36:49,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Productivity,Session 7,2017-09-16 14:31:37,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Productivity,Session 8,2017-09-17 14:33:23,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Productivity,Session 9,2017-09-18 13:35:32,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Productivity,Session 10,2017-09-19 14:01:28,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Sleeping,Sleeping,2017-09-20 09:32:03,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Generosity,Session 1,2017-09-21 13:45:28,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Generosity,Session 2,2017-09-23 00:20:21,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Generosity,Session 3,2017-09-23 12:09:18,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Commuting,Commuting,2017-09-24 12:20:32,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2017-09-26 02:08:04,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Reset,Reset,2017-09-26 20:03:37,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Generosity,Session 4,2017-09-27 12:32:41,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Generosity,Session 5,2017-09-28 13:39:34,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Generosity,Session 6,2017-09-29 12:32:29,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Generosity,Session 7,2017-09-30 17:26:49,ANDROID
HSUSER_RQZSRPKAAWOWY30R,MINIS,Restore,Restore,2017-10-01 22:52:40,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Recovery,Recovery,2017-10-02 12:19:53,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Generosity,Session 8,2017-10-03 14:02:18,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Generosity,Session 9,2017-10-04 14:04:23,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Generosity,Session 10,2017-10-05 13:47:38,ANDROID
HSUSER_RQZSRPKAAWOWY30R,MINIS,Unwind,Unwind,2017-10-07 04:00:06,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Kindness,Session 1,2017-10-07 14:34:55,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Kindness,Session 2,2017-10-08 14:38:41,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Kindness,Session 3,2017-10-09 21:55:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Kindness,Session 4,2017-10-10 11:24:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Waking Up,Waking Up,2017-10-11 13:10:24,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Kindness,Session 5,2017-10-12 13:31:31,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Taking a Break,Taking a Break,2017-10-13 18:21:55,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Motivation,Session 1,2017-10-14 19:39:15,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Recovery,Recovery,2017-10-15 22:04:13,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Sleeping,Sleeping,2017-10-17 03:56:43,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Kindness,Session 6,2017-10-18 02:30:20,ANDROID
HSUSER_RQZSRPKAAWOWY30R,MINIS,Focus,Focus,2017-10-19 01:12:32,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Kindness,Session 7,2017-10-19 13:40:24,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Kindness,Session 8,2017-10-20 22:21:34,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Recovery,Recovery,2017-10-22 00:02:00,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Kindness,Session 9,2017-10-22 20:35:16,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Kindness,Session 10,2017-10-23 22:30:26,ANDROID
HSUSER_RQZSRPKAAWOWY30R,MINIS,Breathe,Breathe,2017-10-25 05:20:48,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Motivation,Session 2,2017-10-25 16:23:16,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Stressed,Stressed,2017-10-26 21:43:52,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Motivation,Session 3,2017-10-27 14:01:24,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Motivation,Session 4,2017-10-28 14:48:03,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Recovery,Recovery,2017-10-30 03:06:25,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Waking Up,Waking Up,2017-10-30 13:20:40,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Motivation,Session 5,2017-10-31 13:20:54,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Motivation,Session 6,2017-11-01 13:42:56,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Early Mornings,Early Mornings,2017-11-02 11:30:01,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Commuting,Commuting,2017-11-03 12:03:27,ANDROID
HSUSER_RQZSRPKAAWOWY30R,MINIS,Body Scan,Body Scan,2017-11-04 21:14:49,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Recovery,Recovery,2017-11-06 03:49:00,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Motivation,Session 7,2017-11-06 13:59:48,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Motivation,Session 8,2017-11-08 02:25:36,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Taking a Break,Taking a Break,2017-11-08 18:29:39,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Reset,Reset,2017-11-09 23:39:24,ANDROID
HSUSER_RQZSRPKAAWOWY30R,MINIS,Focus,Focus,2017-11-11 05:08:13,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Recovery,Recovery,2017-11-12 01:20:40,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Motivation,Session 9,2017-11-13 01:09:51,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Motivation,Session 10,2017-11-13 21:59:53,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2017-11-15 04:14:21,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2017-11-15 15:09:43,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Happiness,Session 1,2017-11-16 15:26:45,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Happiness,Session 2,2017-11-17 14:00:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2017-11-18 16:43:18,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Waking Up,Waking Up,2017-11-19 06:58:38,ANDROID
HSUSER_RQZSRPKAAWOWY30R,MINIS,Restore,Restore,2017-11-20 09:05:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Happiness,Session 2,2017-11-21 08:33:00,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2017-11-22 08:52:33,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2017-11-23 11:04:25,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Happiness,Session 2,2017-11-24 17:28:04,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2017-11-25 06:51:45,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Happiness,Session 3,2017-11-26 16:45:11,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Sleeping,Sleeping,2017-11-27 23:07:53,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Happiness,Session 4,2017-11-28 13:44:13,ANDROID
HSUSER_RQZSRPKAAWOWY30R,MINIS,Restore,Restore,2017-11-29 22:44:51,ANDROID
HSUSER_RQZSRPKAAWOWY30R,MINIS,Focus,Focus,2017-12-01 01:22:55,ANDROID
HSUSER_RQZSRPKAAWOWY30R,MINIS,Body Scan,Body Scan,2017-12-01 21:45:17,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2017-12-02 23:47:26,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Happiness,Session 5,2017-12-03 11:35:39,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Happiness,Session 5,2017-12-04 16:36:14,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Happiness,Session 6,2017-12-06 00:25:08,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Happiness,Session 7,2017-12-06 14:16:44,ANDROID
